"NO","KODE BARANG","NAMA BARANG","SATUAN","SALDO AWAL","HARGA","TOTAL"
"bbf2a488-f3ff-11eb-956f-d306a425ce97","3.13.514","Jilid","buku","","",""
"60438adc-fa58-11eb-956f-d306a425ce97","3.13.515","Kendil","buah","","",""
"8adcee5a-fa58-11eb-956f-d306a425ce97","3.13.516","Celemek","buah","","",""
"eb728717-fa59-11eb-956f-d306a425ce97","3.13.517","Perlak","buah","","",""
"02ac8d5b-fa5a-11eb-956f-d306a425ce97","3.13.518","Oximeter","buah","","",""
"72f75b2e-fa5a-11eb-956f-d306a425ce97","3.13.519","Akrilik","buah","","",""
"bc5912b1-fa62-11eb-956f-d306a425ce97","3.13.520","Pemutih","botol","","",""
"cbdef207-fa62-11eb-956f-d306a425ce97","3.13.521","Sabun Cair","botol","","",""
"dd444a9c-fa62-11eb-956f-d306a425ce97","3.13.522","Pengharum dan pelembut cucian","buah","","",""
"119f8a73-fa63-11eb-956f-d306a425ce97","3.13.523","Kantong Plastik Hitam","pack","","",""
"1536f2a7-fa63-11eb-956f-d306a425ce97","3.13.524","Kantong Plastik Kuning","pack","","",""
"5fc17d66-fa63-11eb-956f-d306a425ce97","3.13.525","Handuk Kecil","buah","","",""
"d9debf1f-fa63-11eb-956f-d306a425ce97","3.13.526","Sabuk Colek","buah","","",""
"8d932973-fa65-11eb-956f-d306a425ce97","3.13.527","Ember Plastik Besar","buah","","",""
"40b73c6f-fa71-11eb-956f-d306a425ce97","3.13.528","Plastik Putih","buah","","",""
"b9ca0935-03db-11ec-956f-d306a425ce97","3.13.529","Loudspeaker","unit","","",""
"27db27ca-0eec-11ec-956f-d306a425ce97","3.13.530","Sprei","set","","",""
"3101a354-0eec-11ec-956f-d306a425ce97","3.13.531","Baju Pelindung","buah","","",""
"088a977e-105a-11ec-956f-d306a425ce97","3.13.533","Bohlam Lampu Infrared","buah","","",""
"16eac624-105a-11ec-956f-d306a425ce97","3.13.534","Stetoskop","buah","","",""
"7b83d78a-1073-11ec-956f-d306a425ce97","3.13.535","HARDDISK EKSTRENAL 500 GB","buah","","",""
"80ce4c66-1073-11ec-956f-d306a425ce97","3.13.536","HARDDISK EKSTRENAL 1 T","buah","","",""
"869118a7-1073-11ec-956f-d306a425ce97","3.13.537","MOUSE WIRELESS","buah","","",""
"8ae7a4cf-1073-11ec-956f-d306a425ce97","3.13.538","FLASHDISK 32G","buah","","",""
"8e8531fc-1073-11ec-956f-d306a425ce97","3.13.539","FLASHDISK 16G","buah","","",""
"93476c60-1073-11ec-956f-d306a425ce97","3.13.540","FLASHDISK OTG 16G","buah","","",""
"974fc3a6-1073-11ec-956f-d306a425ce97","3.13.541","FLASHDISK OTG 8G","buah","","",""
"9b66356f-1073-11ec-956f-d306a425ce97","3.13.542","POINTER","buah","","",""
"9f86375e-1073-11ec-956f-d306a425ce97","3.13.543","UPS","buah","","",""
"a4b021c9-1073-11ec-956f-d306a425ce97","3.13.544","KEYBOARD","buah","","",""
"d60cc9d4-151f-11ec-956f-d306a425ce97","3.13.545","Data Pulsa","paket","","",""
"727d3bef-20f5-11ec-956f-d306a425ce97","3.13.546","Kertas Kraf ( Bahan Untuk Kegiatan Kantor Lainnya )","lembar","","",""
"b2b4bce0-20f5-11ec-956f-d306a425ce97","3.13.547","Binder Clips No. 111 ( Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"ba44a62f-20f5-11ec-956f-d306a425ce97","3.13.548","Binder Clips No. 155 ( Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"c1bb1ed5-20f5-11ec-956f-d306a425ce97","3.13.549","Buku Folio ( Isi 200 lbr) ( Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"d3e3a0d9-20f5-11ec-956f-d306a425ce97","3.13.550","Spidol Boardmaker	( Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"efdb4714-20f5-11ec-956f-d306a425ce97","3.13.551","Bollpoin Gel ( Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"fcba73fe-20f5-11ec-956f-d306a425ce97","3.13.552","Bollpoin Kering ( Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"11e507c7-20f6-11ec-956f-d306a425ce97","3.13.553","Lem Cair Besar ( Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"42d4ff02-20f6-11ec-956f-d306a425ce97","3.13.554","Isi Staples Kecil  ( No 10 ) (Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"623400fc-20f6-11ec-956f-d306a425ce97","3.13.555","Ordner Folio (Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"7355dccc-20f6-11ec-956f-d306a425ce97","3.13.556","Penggaris (Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"04c1946c-20f7-11ec-956f-d306a425ce97","3.13.557","Remover (Bahan Untuk Kegiatan Kantor Lainnya )","buah","","",""
"12d5a633-20f7-11ec-956f-d306a425ce97","3.13.558","Parporator","buah","","",""
"37f0fd4c-20f7-11ec-956f-d306a425ce97","3.13.560","Pensil","buah","","",""
"518437fc-20f7-11ec-956f-d306a425ce97","3.13.561","Amplop Persegi","dus","","",""
"648a6fda-20f7-11ec-956f-d306a425ce97","3.13.562","Batu Baterai AAA","buah","","",""
"d6c95346-20fa-11ec-956f-d306a425ce97","3.13.563","File Box Kecil","buah","","",""
"b0b294a0-219d-11ec-956f-d306a425ce97","3.13.564","Ongkos Jahit","set","","",""
"ed50b767-21af-11ec-956f-d306a425ce97","3.13.565","Rantai","buah","","",""
"809018fc-3aca-11ec-956f-d306a425ce97","3.13.566","Minyak Tanah","liter","","",""
"60188c9c-3acc-11ec-956f-d306a425ce97","3.13.567","Bunga Tabur","buah","","",""
"6fe9d3b6-3acc-11ec-956f-d306a425ce97","3.13.568","Karangan Bunga","buah","","",""
"1d970388-41dd-11ec-956f-d306a425ce97","3.13.569","Kertas Puyer","kg","","",""
"11db1d93-41f7-11ec-956f-d306a425ce97","3.13.570","Spill Kit","set","","",""
"2c1f510f-41f7-11ec-956f-d306a425ce97","3.13.571","Jerigen 1 Liter","buah","","",""
"5eaea6e0-41f7-11ec-956f-d306a425ce97","3.13.573","Selimut Pasien","buah","","",""
"65689021-41f7-11ec-956f-d306a425ce97","3.13.574","Selimut Pasien","buah","","",""
"7ab4c93c-41f7-11ec-956f-d306a425ce97","3.13.575","Isi Ulang Air Minum Galon","buah","","",""
"8e7eb9df-41f7-11ec-956f-d306a425ce97","3.13.576","Tissu Kertas Roll","buah","","",""
"dd034970-42a9-11ec-956f-d306a425ce97","3.13.577","Irus","buah","","",""
"e7c1dc3c-42a9-11ec-956f-d306a425ce97","3.13.578","Sendok Plastik","buah","","",""
"f210abac-42a9-11ec-956f-d306a425ce97","3.13.579","Gelas Plastik","buah","","",""
"fcc6568f-42a9-11ec-956f-d306a425ce97","3.13.580","Sarung Tangan Plastik","pack","","",""
"7f30aef9-42aa-11ec-956f-d306a425ce97","3.13.581","Bantal","buah","","",""
"8ba39451-42aa-11ec-956f-d306a425ce97","3.13.582","Termos","buah","","",""
"97da7da2-42aa-11ec-956f-d306a425ce97","3.13.583","Sapu Benang Besar","buah","","",""
"a4d6123c-42aa-11ec-956f-d306a425ce97","3.13.584","Sapu Banang Tanggung","buah","","",""
"aff3aa81-42aa-11ec-956f-d306a425ce97","3.13.585","Tikar","buah","","",""
"bbf31627-42aa-11ec-956f-d306a425ce97","3.13.586","Under Pad","buah","","",""
"c9ebaabf-42aa-11ec-956f-d306a425ce97","3.13.587","Metline","buah","","",""
"1dd18301-45d3-11ec-83eb-7cd2a8d2243d","3.13.588","Borgol","buah","","",""
"23e9f5d1-45d3-11ec-83eb-7cd2a8d2243d","3.13.589","Senter LED","buah","","",""
"27ebfe39-45d3-11ec-83eb-7cd2a8d2243d","3.13.590","Sepatu Boot","buah","","",""
"2bb7c0c7-45d3-11ec-83eb-7cd2a8d2243d","3.13.591","Pentungan Satpam","buah","","",""
"31835270-45d3-11ec-83eb-7cd2a8d2243d","3.13.592","HT (Handy Talk)","buah","","",""
"c46f514d-4828-11ec-83eb-7cd2a8d2243d","3.13.593","catride tinta warna","botol","","",""
"ca118ad8-4828-11ec-83eb-7cd2a8d2243d","3.13.594","catride tinta hitam","botol","","",""
"a077d3a7-4c0d-11ec-8ae5-2ddcc95961d9","3.13.595","Piring Keramik","lusin","","",""
"b77d785d-4c20-11ec-8ae5-2ddcc95961d9","3.13.596","Penghapus / Setip Kombinasi","buah","","",""
"bbdb211f-4c20-11ec-8ae5-2ddcc95961d9","3.13.597","Penghapus / Setip Biasa","buah","","",""
"c055c416-4c20-11ec-8ae5-2ddcc95961d9","3.13.598","Buku Tulis ","buah","","",""
"e2b110bb-4dba-11ec-8ae5-2ddcc95961d9","3.13.599","Pemeliharaan Peralatan Komunikasi","paket","","",""
"e7cf26cf-4dba-11ec-8ae5-2ddcc95961d9","3.13.600","Pemeliharaan Perlengkapan Sarana Kantor","paket","","",""
"25c901e4-5964-11ec-8ae5-2ddcc95961d9","3.13.601","Baliho","buah","","",""
"76d1b99f-597c-11ec-8ae5-2ddcc95961d9","3.13.602","Cairan Disinfektan Fogging","buah","","",""
"7e81613c-597c-11ec-8ae5-2ddcc95961d9","3.13.603","Cairan Disinfektan Fogging","liter","","",""
"801dd21d-597c-11ec-8ae5-2ddcc95961d9","3.13.604","Cairan Disinfektan","liter","","",""
"65f0b128-5e42-11ec-8ae5-2ddcc95961d9","3.13.605","Blangko TBP","buku","","",""
"eeba052f-6152-11ec-8ae5-2ddcc95961d9","3.13.606","Termometer Ruangan","buah","","",""
"f7da2058-6152-11ec-8ae5-2ddcc95961d9","3.13.607","Lampu Senter","buah","","",""
"09973d21-6153-11ec-8ae5-2ddcc95961d9","3.13.608","Klim Tali Pusar","box","","",""
"14b6c033-6153-11ec-8ae5-2ddcc95961d9","3.13.609","Alat Ukur TB","buah","","",""
"4ebaec7d-620c-11ec-8ae5-2ddcc95961d9","3.13.610","Tiang Umbul-Umbul","buah","","",""
"624cac9c-620c-11ec-8ae5-2ddcc95961d9","3.13.611","Bendera Ukuran 90 x 100","buah","","",""
"6fc0c807-620c-11ec-8ae5-2ddcc95961d9","3.13.612","Lampu Selang Dan Warna","buah","","",""
"8936277a-620c-11ec-8ae5-2ddcc95961d9","3.13.613","Paku Skrup","buah","","",""
"8cbc601f-620c-11ec-8ae5-2ddcc95961d9","3.13.614","Paku Pines","buah","","",""
"610129a9-6235-11ec-8ae5-2ddcc95961d9","3.13.615","Buku Ekspedisi","buah","","",""
"6585105d-6235-11ec-8ae5-2ddcc95961d9","3.13.616","Buku Folio isi 400 ","buah","","",""
"682f3fb6-6235-11ec-8ae5-2ddcc95961d9","3.13.617","Buku Kas Kwarto","buah","","",""
"6a8a4444-6235-11ec-8ae5-2ddcc95961d9","3.13.618","Batu Baterai AA","buah","","",""
"6dc8d887-6235-11ec-8ae5-2ddcc95961d9","3.13.619","Rautan Pensil","buah","","",""
"12125f8b-62d2-11ec-8ae5-2ddcc95961d9","3.13.620","Pensil Mekanik","buah","","",""
"199b9224-62d2-11ec-8ae5-2ddcc95961d9","3.13.621","Tinta Stempel","buah","","",""
"20265db7-62d2-11ec-8ae5-2ddcc95961d9","3.13.622","Plat Band 2 inch","buah","","",""
"47da08fa-62f6-11ec-8ae5-2ddcc95961d9","3.13.623","Seminar KIT","paket","","",""
"d591746d-6391-11ec-8ae5-2ddcc95961d9","3.13.624","Sapu Lidi Kelapa","buah","","",""
"e6935a0a-6391-11ec-8ae5-2ddcc95961d9","3.13.625","Lap Pembersih Kaca Besar","buah","","",""
"f6e11ab9-6391-11ec-8ae5-2ddcc95961d9","3.13.626","Kapur Barus Ball (5-12)","buah","","",""
"03ff46c4-6392-11ec-8ae5-2ddcc95961d9","3.13.627","Pembersih Lantai 200 ml","buah","","",""
"ac0c53d6-63ba-11ec-8ae5-2ddcc95961d9","3.13.628","Komposter","buah","","",""
"b56789af-63ba-11ec-8ae5-2ddcc95961d9","3.13.629","Bor Biopori","buah","","",""
"c77f3ba6-63ba-11ec-8ae5-2ddcc95961d9","3.13.630","Perlengkapan Biopori","buah","","",""
"cf0306c6-63ba-11ec-8ae5-2ddcc95961d9","3.13.631","Tabulapot","buah","","",""
"fb4713f8-646d-11ec-8ae5-2ddcc95961d9","3.13.632","Buku Block Note","buah","","",""
"23b1df04-6619-11ec-8ae5-2ddcc95961d9","3.13.633","Tong Sampah","buah","","",""
"20e57047-67ae-11ec-8ae5-2ddcc95961d9","3.13.634","Multivitamin","tablet","","",""
"2eaf49e2-67ae-11ec-8ae5-2ddcc95961d9","3.13.635","Nassal Oksigen Cannule","buah","","",""
"ec74fbc7-6d10-11ec-8ae5-2ddcc95961d9","3.13.636","Thermos Air","buah","","",""
"161c3e7e-6d11-11ec-8ae5-2ddcc95961d9","3.13.637","Tes Buta Warna","buah","","",""
"3e33a0b6-8635-11ec-b3cc-ccc46fde0b9e","3.13.638","Pasta gigi Sat","buah","","",""
"42ebcec6-8635-11ec-b3cc-ccc46fde0b9e","3.13.639","Sikat gigi","buah","","",""
"495cf672-8635-11ec-b3cc-ccc46fde0b9e","3.13.640","ID Card","buah","","",""
"4e6c54cb-8635-11ec-b3cc-ccc46fde0b9e","3.13.641","Sandal","buah","","",""
"5243c868-8635-11ec-b3cc-ccc46fde0b9e","3.13.642","Piring","buah","","",""
"56d5b119-8635-11ec-b3cc-ccc46fde0b9e","3.13.643","Lakban","buah","","",""
"dc710833-863a-11ec-b3cc-ccc46fde0b9e","3.13.644","Rompi","buah","","",""
"df8dc8d2-863a-11ec-b3cc-ccc46fde0b9e","3.13.645","Helm","buah","","",""
"e2ffea3e-863a-11ec-b3cc-ccc46fde0b9e","3.13.646","Roll Meter 5 M","buah","","",""
"e69ca518-863a-11ec-b3cc-ccc46fde0b9e","3.13.647","Roll Meter 50 M","buah","","",""
"8a011aef-863f-11ec-b3cc-ccc46fde0b9e","3.13.648","Lakban","buah","","",""
"cb5b9527-725e-11eb-956f-d306a425ce97","4.1.1","Betadine","botol","","",""
"cb5bfc49-725e-11eb-956f-d306a425ce97","4.1.2","MINYAK KAYU PUTIH","botol","","",""
"cb5c627d-725e-11eb-956f-d306a425ce97","4.1.3","kapas","gr","","",""
"cb5cc6b4-725e-11eb-956f-d306a425ce97","4.1.4","Parasetamol 500 mg","tablet","","",""
"cb5d2574-725e-11eb-956f-d306a425ce97","4.1.5","Salonpas","buah","","",""
"cb5d8547-725e-11eb-956f-d306a425ce97","4.1.6","Rivanol 300 ml","botol","","",""
"cb7195ac-725e-11eb-956f-d306a425ce97","4.1.7","kapas pembalut 0.5 kg","pcs","","",""
"cb7202a3-725e-11eb-956f-d306a425ce97","4.1.8","kasa /rol","rol","","",""
"cb72f8cb-725e-11eb-956f-d306a425ce97","4.1.9","Analgesik Antipiretik","botol","","",""
"cb73528e-725e-11eb-956f-d306a425ce97","4.1.10","Hansaplast","pcs","","",""
"cb8f9b9c-725e-11eb-956f-d306a425ce97","4.1.11","TENSOCREPE","rol","","",""
"cb910cb9-725e-11eb-956f-d306a425ce97","4.1.12","Paracetamol","kaplet","","",""
"cb91686e-725e-11eb-956f-d306a425ce97","4.1.13","Kapas Absorben 250","Bks","","",""
"cb91c1e0-725e-11eb-956f-d306a425ce97","4.1.14","E-Care Antiseptik Hand ","botol","","",""
"cb921bcf-725e-11eb-956f-d306a425ce97","4.1.15","E-Care Antiseptik Hand ( 5 l )","gl","","",""
"cb9274fb-725e-11eb-956f-d306a425ce97","4.1.16","RIVANOL","botol","","",""
"cb92ce8c-725e-11eb-956f-d306a425ce97","4.1.17","Balsem / Remason","buah","","",""
"cb93776d-725e-11eb-956f-d306a425ce97","4.1.18","Kain Kasa","buah","","",""
"cb93d210-725e-11eb-956f-d306a425ce97","4.1.19","SABUN CUCI TANGAN E CARE HANSCRUB","botol","","",""
"cb942b51-725e-11eb-956f-d306a425ce97","4.1.20","ANTISEPTIK HAND RUBB","GALON 5 L","","",""
"cb9484eb-725e-11eb-956f-d306a425ce97","4.1.21","Minyak Oles","botol","","",""
"cb952dc9-725e-11eb-956f-d306a425ce97","4.1.22","Plester","buah","","",""
"cb9587c5-725e-11eb-956f-d306a425ce97","4.1.23","Hansaplast B","box","","",""
"cb9f942c-725e-11eb-956f-d306a425ce97","4.1.24","KASA GULUNG PANJANG","rol","","",""
"cba3bfd2-725e-11eb-956f-d306a425ce97","4.1.25","HANDSRUB (ANTISEPTIK TANPA BILAS) 500ML + TEMPAT","pcs","","",""
"cbad1bd1-725e-11eb-956f-d306a425ce97","4.1.26","Obat Sakit Perut","butir","","",""
"cbad7f31-725e-11eb-956f-d306a425ce97","4.1.27","Obat Masuk Angin","buah","","",""
"cbadd963-725e-11eb-956f-d306a425ce97","4.1.28","Obat sakit gigi","Sachet","","",""
"cbb15e29-725e-11eb-956f-d306a425ce97","4.1.29","termometer digital","pcs","","",""
"cbc3d6ac-725e-11eb-956f-d306a425ce97","4.1.30","ANTASIDA DOEN TAB KOMBINASI","tablet","","",""
"cbc4308b-725e-11eb-956f-d306a425ce97","4.1.31","ASAM MEFENAMAT 500 MG TABLET","tablet","","",""
"cbc48ae7-725e-11eb-956f-d306a425ce97","4.1.32","PARASETAMOL 500 mg tablet","tablet","","",""
"cbc4e573-725e-11eb-956f-d306a425ce97","4.1.33","POVIDON IODIDA KUMUR","botol","","",""
"cbc5df10-725e-11eb-956f-d306a425ce97","4.1.34","Diethyl ether","pcs","","",""
"cbd3f7f6-725e-11eb-956f-d306a425ce97","4.1.35","HANDRUB 500 ML","botol","","",""
"cbfbddc5-725e-11eb-956f-d306a425ce97","4.1.36","Handsanitazer","botol","","",""
"cc41a336-725e-11eb-956f-d306a425ce97","4.1.37","pembalut","dus","","",""
"cc4234de-725e-11eb-956f-d306a425ce97","4.1.38","antangin","dus","","",""
"cc759781-725e-11eb-956f-d306a425ce97","4.1.39","Grafadon","kaplet","","",""
"cc7667e1-725e-11eb-956f-d306a425ce97","4.1.40","Flumin","Sachet","","",""
"cc76c354-725e-11eb-956f-d306a425ce97","4.1.41","Masker (isi 50)","box","","",""
"cca1b2d3-725e-11eb-956f-d306a425ce97","4.1.42","paracetamol 500 mg tab(pct)","tablet","","",""
"cca28af5-725e-11eb-956f-d306a425ce97","4.1.43","ANTIMO/DIMENHIDRINAT","tablet","","",""
"cca2e5ac-725e-11eb-956f-d306a425ce97","4.1.44","KAPAS PEMBALUT 250 G","bungkus","","",""
"cca34015-725e-11eb-956f-d306a425ce97","4.1.45","MASKER  PLUS  3PLY *","BOK @ 50 B","","",""
"cca3ea7b-725e-11eb-956f-d306a425ce97","4.1.46","PLESTER 5 YARDS X 2 INCH","rol","","",""
"cca49473-725e-11eb-956f-d306a425ce97","4.1.47","Promag","buah","","",""
"cca591fe-725e-11eb-956f-d306a425ce97","4.1.48","Obat Tetes Mata","buah","","",""
"cca63c2b-725e-11eb-956f-d306a425ce97","4.1.49","Alkohol","l","","",""
"cca69655-725e-11eb-956f-d306a425ce97","4.1.50","Freshcare","buah","","",""
"ccb9d816-725e-11eb-956f-d306a425ce97","4.1.51","Paramex ","buah","","",""
"ccbae1b0-725e-11eb-956f-d306a425ce97","4.1.52","Minyak Tawon","buah","","",""
"ccbb8c25-725e-11eb-956f-d306a425ce97","4.1.53","Bodrex","buah","","",""
"ccbd255c-725e-11eb-956f-d306a425ce97","4.1.54","Kapas Besar","bungkus","","",""
"ccf0116f-725e-11eb-956f-d306a425ce97","4.1.55","Alpara Kaplet","kaplet","","",""
"ccf0953e-725e-11eb-956f-d306a425ce97","4.1.56","DEMACOLIN","tablet","","",""
"ccf0f3b5-725e-11eb-956f-d306a425ce97","4.1.57","Kassa Pembalut 4x15 cm","roll","","",""
"cd1ea573-725e-11eb-956f-d306a425ce97","4.1.58","OBAT ANTI DIARE","tablet","","",""
"cd201465-725e-11eb-956f-d306a425ce97","4.1.59","Antalgin 500 mg","tablet","","",""
"cd21ad35-725e-11eb-956f-d306a425ce97","4.1.60","Minyak Kayu Putih 15 Ml","botol","","",""
"cd448989-725e-11eb-956f-d306a425ce97","4.1.61","Obat-obatan Hewan/Ternak  desinfectan desinfectan","l","","",""
"cd5b8128-725e-11eb-956f-d306a425ce97","4.1.62","alkohol 70% /cc","cc","","",""
"cd5bddc5-725e-11eb-956f-d306a425ce97","4.1.63","KAPAS PEMBALUT / ABSORBEN 250 GRAM","bungkus","","",""
"cd5c37ab-725e-11eb-956f-d306a425ce97","4.1.64","MINYAK TELON","botol","","",""
"cd758a82-725e-11eb-956f-d306a425ce97","4.1.65","Vit C tab 250mg @100TAB","tablet","","",""
"cd8ab536-725e-11eb-956f-d306a425ce97","4.1.66","ALKOHOL 70% 1L","botol","","",""
"cd8bcd90-725e-11eb-956f-d306a425ce97","4.1.67","Obat Penurun Panas","butir","","",""
"cd9af269-725e-11eb-956f-d306a425ce97","4.1.68","SABUN CUCI TANGAN E CARE HANSCRUB 500 ml","box","","",""
"cda7495c-725e-11eb-956f-d306a425ce97","4.1.69","KASA PEMBALUT 2M X 80 CM","rol","","",""
"cda7fdea-725e-11eb-956f-d306a425ce97","4.1.70","Obat Batuk","buah","","",""
"cdd9801b-725e-11eb-956f-d306a425ce97","4.1.71","VITAMIN A 100.000 UI","kapsul","","",""
"cdd9f0a0-725e-11eb-956f-d306a425ce97","4.1.72","Obat Anti Mabuk Kendaraan","buah","","",""
"ce1d7bc0-725e-11eb-956f-d306a425ce97","4.1.73","Paracetamol kaplet 500 mg","kaplet","","",""
"ce2b2036-725e-11eb-956f-d306a425ce97","4.1.74","Minyak Kapak","buah","","",""
"ce35ad8c-725e-11eb-956f-d306a425ce97","4.1.75","Perban","buah","","",""
"ce39e6fd-725e-11eb-956f-d306a425ce97","4.1.76","E Care Steriflo 350ml","botol","","",""
"ce599052-725e-11eb-956f-d306a425ce97","4.1.77","Tolak Angin","pack","","",""
"a7a4fc1d-8709-11eb-956f-d306a425ce97","4.1.78","Rivanol","pcs","","",""
"9de6b887-870c-11eb-956f-d306a425ce97","4.1.79","Tissue","pack","","",""
"35ce6669-870d-11eb-956f-d306a425ce97","4.1.80","Termometer ","buah","","",""
"bc9b04ae-878e-11eb-956f-d306a425ce97","4.1.81","Antiseptik","botol","","",""
"6d8cd551-8860-11eb-956f-d306a425ce97","4.1.82","Cairan Disinfectan ","botol","","",""
"b3be7af2-a6ff-11eb-956f-d306a425ce97","4.1.83","Oxytetracycline Injection","botol","","",""
"c505594e-a6ff-11eb-956f-d306a425ce97","4.1.84","Albendazole","liter","","",""
"d1419a2e-a6ff-11eb-956f-d306a425ce97","4.1.85","Multivitamin","botol","","",""
"dcc94eef-a6ff-11eb-956f-d306a425ce97","4.1.86","AI 1000 Dosis","botol","","",""
"ea606a5d-a6ff-11eb-956f-d306a425ce97","4.1.87","Desinfitan","liter","","",""
"033acb26-a700-11eb-956f-d306a425ce97","4.1.88","DipHenhidramnin 100","botol","","",""
"11ff2774-a700-11eb-956f-d306a425ce97","4.1.89","Invermectin","botol","","",""
"1a392e33-a700-11eb-956f-d306a425ce97","4.1.90","Guzamex","botol","","",""
"2fc9136e-a7cc-11eb-956f-d306a425ce97","4.1.91","Obat Penyemprot Lalat Monitor","buah","","",""
"3bcf44ff-a7cc-11eb-956f-d306a425ce97","4.1.92","Obat Penyemprot Rumput ""Rondup""","buah","","",""
"0b57ac51-a8aa-11eb-956f-d306a425ce97","4.1.93","Paracetamol","botol","","",""
"187436f3-a8aa-11eb-956f-d306a425ce97","4.1.94","Krim sendi","buah","","",""
"25aefe42-a8aa-11eb-956f-d306a425ce97","4.1.95","Bedak Obat gatal","buah","","",""
"2caf0194-a8aa-11eb-956f-d306a425ce97","4.1.96","Salep Luka","buah","","",""
"3b08fb68-a8aa-11eb-956f-d306a425ce97","4.1.97","Krim Obat gatal","buah","","",""
"41ab195f-a978-11eb-956f-d306a425ce97","4.1.98","Garam Oralit","Sachet","","",""
"7513e9d1-a978-11eb-956f-d306a425ce97","4.1.99","Vitamin C","Sachet","","",""
"d1827340-a978-11eb-956f-d306a425ce97","4.1.100","Masker","buah","","",""
"fd149f87-a978-11eb-956f-d306a425ce97","4.1.101","Minyak Roll On","buah","","",""
"03a39192-a979-11eb-956f-d306a425ce97","4.1.102","OBH Syrup","buah","","",""
"343215ee-a97a-11eb-956f-d306a425ce97","4.1.103","Minyak Gosok","buah","","",""
"3c9e0a8e-a97a-11eb-956f-d306a425ce97","4.1.104","Salisil Bedak 2%","buah","","",""
"4c501b1d-a97a-11eb-956f-d306a425ce97","4.1.105","Obat Sakit Kepala/ Pereda Nyeri","buah","","",""
"567c7fba-a97a-11eb-956f-d306a425ce97","4.1.106","Paracetamol 120 mg","botol","","",""
"6028501c-a97a-11eb-956f-d306a425ce97","4.1.107","Obat Luka Luar","botol","","",""
"6c8e2c83-a97a-11eb-956f-d306a425ce97","4.1.108","Minyak Roll On","botol","","",""
"9aabd211-a97a-11eb-956f-d306a425ce97","4.1.109","Obat Flu/Batuk","tablet","","",""
"aa03083a-a97a-11eb-956f-d306a425ce97","4.1.110","Betadine","botol","","",""
"b314381d-a97a-11eb-956f-d306a425ce97","4.1.111","OBH Sirup","botol","","",""
"bc47fc01-a97a-11eb-956f-d306a425ce97","4.1.112","Obat Magh","botol","","",""
"07326827-ac8b-11eb-956f-d306a425ce97","4.1.113","Alkohol","buah","","",""
"0bc6677a-ac8b-11eb-956f-d306a425ce97","4.1.114","Antiseptic obat luar","buah","","",""
"75bad59c-ac8b-11eb-956f-d306a425ce97","4.1.115","Vitamin B Komplek Tablet","tablet","","",""
"d5d3e80b-ad55-11eb-956f-d306a425ce97","4.1.116","Kapas Pembalut","buah","","",""
"dbf320a7-ad55-11eb-956f-d306a425ce97","4.1.117","Kasa Steril","buah","","",""
"e6141cd0-ad55-11eb-956f-d306a425ce97","4.1.118","Betadine","botol","","",""
"ee33b28d-ad55-11eb-956f-d306a425ce97","4.1.119","Minyak Kayu Putih","buah","","",""
